5.011432004605326229e-02,1.304423777728221379e-01
5.654825893725157204e-02,1.174908679471055040e-01
3.336765822002102366e-02,6.527335106487522354e-02
4.699394887245121610e-02,1.025491136348314763e-01
2.144508758080975949e-02,9.742151506128214622e-02
3.868920268257691752e-02,1.391499201598599134e-01
3.887297833636571553e-02,8.528803449352893862e-02
6.194334090865115383e-02,7.652176933900058098e-02
3.334181472133589813e-02,8.540481447985029395e-02
4.803005669717193976e-02,1.361337264000956893e-01
3.702766131820522250e-02,1.205364160359512077e-01
4.596727063766884586e-02,1.041877287721796885e-01
4.059854711366043395e-02,1.468840057440652380e-01
5.650177060137945989e-03,8.285772256485889053e-02
2.996593922039519908e-02,1.268257131372468871e-01
7.546441002292172961e-02,5.887383016207973357e-02
8.612578860194973485e-02,7.018591864832326999e-02
6.168284330529959919e-02,6.968593201251571667e-02
8.215321317894097586e-02,6.921698664838991932e-02
3.836622054896045991e-02,9.855241538216120978e-02
7.359378246022030279e-02,8.656342009606809995e-02
5.707999041424183934e-02,1.043265804764022114e-01
4.891719419472072630e-03,1.101696888527282647e-01
5.833384521775399068e-02,9.683871918701209003e-02
9.355905519864553266e-02,1.116024804866710268e-01
5.748329739835830732e-02,9.524553662708210022e-02
5.439882856762189023e-02,1.076419372903813509e-01
4.141903118945563372e-02,1.273748236624985264e-01
3.451046872940503191e-02,1.240875302529722279e-01
2.672504479960357768e-02,1.195339223844601173e-01
4.720100095647126320e-02,1.062108577458413389e-01
4.774979771813351453e-02,9.782651670553832446e-02
6.088381527196404935e-02,8.242786643203518782e-02
3.997825112452302321e-02,1.041424086603241622e-01
5.274543584195209855e-02,6.899771955392801359e-02
7.156266981090969592e-02,7.027523505071782417e-02
7.902359078311484153e-02,7.790695197206484734e-02
7.150984328679264868e-02,1.008293454694203783e-01
6.950179143142271032e-02,6.906139816138730236e-02
6.448338495927510849e-02,8.232436988517523313e-02
2.707063820762745099e-02,9.449578152710073897e-02
3.759077853264880531e-02,9.941101219631741370e-02
7.429491789822767478e-02,4.500282225550382431e-02
6.869745663131988922e-02,9.027144112125354281e-02
4.843578281529404422e-02,8.640954386630336770e-02
1.249201013938099070e-02,9.133882762627422436e-02
3.263927647031177048e-02,1.141861407315090393e-01
6.172878875484406197e-02,1.141165004373004416e-01
2.148793155356599691e-02,1.326807715400102616e-01
3.630165565948291484e-02,1.360149800551951893e-01
1.794758920357466744e-02,1.325778431159704285e-01
6.167436514740983616e-02,1.292420803558666509e-01
5.397994153326460265e-02,1.302932063907127347e-01
2.555843354492530820e-02,9.969096253530645990e-02
5.776855763731018195e-02,8.960690179643295006e-02
5.194448591929119730e-02,9.435791553813685506e-02
6.018831471994264687e-02,6.012997507490087240e-02
4.665958446909474616e-02,7.059704087063574385e-02
5.152022035740663058e-02,8.255988216818278824e-02
4.414098489496487421e-02,1.463637434770738155e-01
3.057474620896249995e-02,1.216064420075732844e-01
2.514817629567659210e-02,7.735010118946036850e-02
1.578413812406637487e-02,1.175618275423015446e-01
1.721069415550441697e-02,8.276398897936400323e-02
3.390968477302354345e-02,1.077599933003136612e-01
1.944427374977057005e-02,1.089763688635094069e-01
6.078898546186684015e-02,1.082401602696124315e-01
5.429915116060339553e-02,9.597793253379098555e-02
2.186227396151173979e-02,9.214392253820741230e-02
5.174187904207339789e-02,8.211906473848605559e-02
2.332037732322151530e-02,9.230737121310818305e-02
1.118386403335195900e-01,1.314500752388433336e-01
6.747678510332523472e-02,9.936277397857183613e-02
4.301541411277437499e-02,1.152354330445411745e-01
5.904231873811646714e-02,1.350404492930352696e-01
4.422933807388565453e-02,1.092047714814884107e-01
4.205542817990148841e-02,8.904423883234401094e-02
6.704345146325235705e-02,8.264879716608650173e-02
3.322168819051440902e-02,8.923150738020815820e-02
8.472962066835837414e-02,8.828833515662214138e-02
8.675322646929062298e-02,4.944849171133994248e-02
6.120770995728776892e-02,6.078145363740601603e-02
7.075881093369350283e-02,9.678025129876345611e-02
6.550414600396695097e-02,8.658804931622816892e-02
5.070035204340563040e-02,6.126652624642051070e-02
6.924841625451011451e-02,1.016768526812035778e-01
3.238592292162451036e-02,9.074524458678305538e-02
4.873477143709108172e-02,8.845383343692572731e-02
3.788651645887145675e-02,7.027639020461720620e-02
4.677232033583557380e-02,1.337840805438359204e-01
4.772670309282753265e-02,1.087237748436070128e-01
6.223969270509900620e-02,1.135766859983361188e-01
3.326422429091059618e-02,1.527731421375664311e-01
4.758206977779005226e-02,1.279313450974700617e-01
6.123490023511882208e-02,8.711065009330670739e-02
1.013237978676758203e-02,1.126629833879155135e-01
5.009694843147927124e-02,1.824257783230988639e-01
5.461865729001409014e-02,1.410032726590236263e-01
1.232184325674480149e-02,1.257281957619196533e-01
2.865182282202627037e-02,1.344393496601932469e-01
1.950622213437964991e-02,1.398704987748829454e-01
8.188724053173891682e-02,1.332014973372074862e-01
4.897526440067506009e-02,9.601590527534965835e-02
3.305687127342836484e-02,9.176872967744219289e-02
3.487161249741329433e-02,9.622134093795720045e-02
2.839211315518123252e-03,1.027068237797744560e-01
1.388178114160290230e-02,1.562863204052138966e-01
-1.516548638412645693e-02,1.464633344454357999e-01
-6.961565737483063621e-03,1.179894351633382493e-01
2.790515425839737440e-02,1.039288079283708921e-01
1.593736469527682123e-02,1.215829567978232162e-01
4.018502078967510494e-02,8.344128985449414393e-02
7.503699486354464820e-02,1.192667757429690389e-01
9.275405414440390794e-02,9.075714400442878860e-02
4.860922067584678291e-02,1.306217034614246542e-01
4.078566555341496536e-02,7.789691682560241637e-02
7.721827030403469183e-02,1.074214937358721755e-01
3.314183196812582610e-02,1.105386777469508641e-01
1.761205688970828021e-02,1.104951788132941537e-01
5.925739987172032319e-02,1.543144695860752535e-01
2.028598767536950176e-02,1.272258372796502279e-01
5.110494495180663982e-03,1.189670833040154668e-01
4.193276053152862615e-02,1.234790156161990199e-01
4.074527052242227221e-02,1.036768787563378674e-01
5.027390960817143539e-02,1.175394857963835554e-01
7.603631501641425205e-02,9.863911509413850198e-02
7.432254642280765322e-02,7.499413090410592120e-02
7.154552892504038863e-02,7.632188738298401054e-02
6.383667555641514557e-02,1.057907581793475771e-01
5.536742177965260636e-02,7.649591036683234258e-02
3.776971534329780222e-02,1.076317179613471425e-01
3.607024783999197848e-02,1.205546476381315485e-01
3.363059468013961800e-02,1.159112795988803679e-01
6.228932779133851405e-02,1.224363532829754464e-01
6.580538064986514446e-02,7.149208931356763885e-02
1.022031193754408956e-01,7.528897029322106915e-02
8.352661651096833506e-02,7.524341990432978355e-02
4.371791380997867849e-02,8.857292047265957757e-02
6.290338945684620375e-02,9.777437514651794725e-02
6.081279012509176185e-02,1.103349004960402224e-01
4.083239793426524100e-02,1.044392087847984957e-01
3.647965391483201647e-02,8.882296056940043594e-02
2.210037949476925667e-02,1.369720771432596795e-01
5.842984775508697215e-02,9.944748098265228375e-02
4.008275068081884607e-02,9.704131385553649292e-02
4.314612228122530896e-02,8.765955403322896189e-02
5.906234167639462518e-02,9.007018017857716663e-02
4.871947217037979339e-02,8.746857547290935730e-02
6.610659767129449527e-02,6.152885083832829866e-02
7.057332963031202888e-02,6.694269016794854310e-02
5.227364506559246254e-02,4.809537804889009449e-02
4.399829204338397137e-02,6.329329436314888591e-02
7.075848487703920164e-02,7.405742593676065133e-02
5.512148224770609811e-02,8.483442956051120976e-02
3.308358198526380189e-02,7.870728694173612094e-02
4.630748985632793246e-02,5.117473035676117082e-02
4.820394949778683547e-02,8.730052089008037697e-02
5.580599730380769036e-02,9.989632663194367157e-02
3.135726764988612525e-02,1.194863728388355778e-01
9.459902886240108277e-04,1.460056072662566096e-01
2.578146316369731364e-02,1.127106748725065360e-01
7.722996858139200005e-02,1.339070001975916913e-01
6.066327629649372749e-02,8.426283240921116080e-02
7.111587384626029407e-02,6.814957422117294550e-02
5.527405272830379634e-02,3.557052657980680488e-02
6.841562901441942957e-02,8.821573725007252065e-02
6.662682135527334126e-02,1.225009166372011127e-01
4.976112582983690386e-02,1.041858042603184542e-01
7.423679124905360749e-02,9.119751686716108530e-02
6.917976351478255514e-02,5.642369675183230016e-02
3.813148425551032838e-02,1.271878850629489799e-01
3.045170687043376179e-02,1.248539934072080554e-01
2.885774742733063919e-02,7.031272110451394775e-02
3.907475064311084767e-02,9.048788692150049051e-02
2.122260187938195333e-02,8.900501890687906315e-02
8.309770988102291311e-02,8.833715688781140774e-02
5.417451333578234690e-02,8.363036407158203067e-02
2.157507962080982417e-02,7.184680334449430883e-02
7.352872696394247010e-02,9.227262889818127478e-02
3.599115173335601381e-02,1.073796650606292091e-01
6.158150300746840361e-02,9.499200498600492149e-02
9.184044874775018630e-02,1.342312681457632773e-01
4.930924594610017891e-02,7.520298308713578572e-02
3.189990477921800932e-02,1.195849982306572690e-01
5.939980248911987115e-02,1.123888455230025868e-01
5.284147780216188334e-02,1.200628672171203948e-01
3.207404896196064392e-02,1.099718867206646300e-01
5.004512919104517343e-02,9.169030144029088891e-02
5.751364767283504570e-02,7.311817190418562484e-02
5.339071541287201961e-02,8.269126720968333899e-02
6.303138902737194516e-02,1.147764382542147549e-01
2.467425250162519346e-02,1.170131886973464624e-01
6.092566612932481807e-02,1.223028055456841789e-01
5.652576272279028619e-02,8.296629914178935139e-02
5.433152737931429277e-02,5.335265393597793393e-02
5.525967674728943929e-02,6.658450269714022429e-02
6.569459649071780760e-02,5.745713882241697962e-02
6.480676145532340837e-03,1.091228543375480364e-01
4.257373623574223220e-02,1.137828373834325751e-01
4.567315718556778925e-02,9.946890662812030159e-02
4.599712475211200496e-02,5.281720592678979670e-02
-2.025668716335381203e-03,8.949672351000376169e-02
3.452185497946186343e-02,9.863170121407104085e-02
5.515603401199378059e-02,5.746899347581953948e-02
1.166024979546124024e-01,9.469570045020095361e-02
4.994829504041869983e-02,1.082456989668354325e-01
9.855892074246785928e-02,1.207393969912682052e-01
-1.552609249949331999e-03,9.636782248044364896e-02
3.487179814149387463e-02,1.314174786213412605e-01
4.150363314308175983e-02,1.221473178861236242e-01
4.687669621800875930e-02,1.056611722226688393e-01
4.659705711688364588e-02,1.181227055203594861e-01
3.139109804007599730e-02,1.079379976670004626e-01
3.177003547505972275e-02,1.148006204075864151e-01
6.065394640543306237e-02,1.003450109581683347e-01
6.180519484703149435e-02,1.238023729636418546e-01
6.577797735228493869e-02,1.081271008184885724e-01
1.893495421310053758e-02,9.435292081011142917e-02
7.241577508726425305e-02,1.038252778599758758e-01
5.463802947300624990e-02,1.051415332450786055e-01
5.469206260309653067e-02,1.239917653622945454e-01
1.364367887962551242e-02,1.672470030551212461e-01
4.249895090067170450e-02,1.404062424581704882e-01
4.528671557872054887e-02,1.069299506525217269e-01
2.422476406949870126e-02,9.166094711522473903e-02
5.291370185859520237e-02,1.004927492059253663e-01
5.885564928485706448e-02,6.830092471286605682e-02
3.685905333214704871e-02,8.960235215129438990e-02
7.736363033409830725e-02,4.811237175347034961e-02
6.244839031686361813e-02,8.127812731343414532e-02
5.515018534398616334e-02,9.021123256494652243e-02
5.326169685298082213e-02,7.261618421903115461e-02
7.690015359918915550e-02,7.547743078928187410e-02
7.838097742199194584e-02,8.290937438066098286e-02
6.788548191657338415e-02,8.817161001457725356e-02
5.355137029585946284e-02,6.237660656661095371e-02
8.603631463048637407e-02,8.013128515540443586e-02
4.510025345733707086e-02,9.410948181846660876e-02
3.362754764070821634e-02,1.006263329096856313e-01
4.220701430331570692e-02,1.017146468867184822e-01
1.571112375423979607e-02,1.020663709707519823e-01
5.371026317970345465e-02,1.079267274244554986e-01
1.063130288622305547e-02,1.034048329744433198e-01
6.028238938809964836e-02,9.844705743810702736e-02
-5.269351698557467323e-03,1.051902018595174543e-01
1.592499504924353021e-02,1.098765738090132227e-01
3.236320879860494354e-03,9.998021962179132194e-02
7.900250863159546943e-02,8.845964492063503049e-02
2.673783842012727313e-02,9.758845173938229811e-02
5.883144009591041029e-02,8.642556569208975636e-02
8.933154170736101740e-02,7.926165571325165249e-02
1.030472611865348720e-01,8.924558185692037238e-02
5.607655193276973871e-02,7.367657173395418535e-02
8.443905468471485376e-02,9.773130150128706006e-02
6.314374832158764494e-02,9.410177517045344164e-02
6.824401739584459725e-02,9.998351550211667660e-02
7.047020516656682387e-02,8.495343352083571664e-02
9.187365668329788848e-02,1.050477358161113206e-01
6.667329950731472332e-02,7.242541094717153127e-02
6.105449090016622227e-02,6.678786852068334390e-02
7.057872800252372458e-02,1.015848941439402159e-01
9.166537396009394323e-03,1.049210642829574297e-01
2.594039385232003309e-02,1.020566367254596429e-01
4.474923800632250870e-02,1.224861097956630313e-01
5.509746485015187822e-02,1.292244828279381919e-01
3.765112664340732052e-02,1.164795827531061034e-01
4.388661553638709828e-02,9.173593220958382866e-02
9.150260016358879867e-02,8.792859431485482158e-02
7.391828240597175803e-02,7.785012413471992243e-02
3.604560540499221477e-02,6.108551543798185213e-02
8.748680880388137737e-02,8.557448349350801897e-02
1.795461805855791404e-02,9.536735268727576653e-02
4.736696442428400128e-02,1.200657571685400521e-01
4.393367556201458607e-03,9.254041958336514662e-02
1.641726909974018656e-02,9.095267740571991166e-02
1.057288751159488616e-01,9.462827708006853189e-02
6.293481352660472428e-02,6.382846787237203556e-02
8.052573462879106247e-02,1.188516464141162465e-01
1.131803331534403101e-01,9.248383942151748582e-02
8.371450904460771281e-02,6.163645478751852286e-02
4.391505090916771048e-02,8.591468093412174545e-02
3.570140469771622416e-02,1.156756127815038171e-01
3.729667313977316767e-02,9.127474476446313656e-02
7.305608163539259459e-02,9.831629856220620856e-02
5.341231518870326322e-02,7.549058530540607437e-02
5.641859342121557236e-02,9.086944275626082645e-02
5.751964979729580485e-02,7.524690826403468424e-02
4.295448610467342276e-02,1.066690453166241614e-01
2.303699304990080785e-02,9.345365228033852834e-02
5.612354078844714045e-02,1.151059430044305276e-01
2.271119690241913194e-02,1.110448687553484831e-01
2.348822627306565089e-02,9.368201424198056848e-02
2.619164736415680039e-02,1.059559310286048578e-01
1.256414565354924476e-02,1.354939364701394922e-01
3.411335781547972928e-02,1.505295807799929275e-01
3.114267186470051976e-02,1.284506486441195638e-01
3.684999719859424760e-02,6.606033641094594122e-02
5.495530457658531071e-02,7.054060728018159143e-02
7.356867357935911733e-02,7.333580108228315853e-02
5.679952270844307316e-02,8.296028708700650678e-02
3.866005327284335880e-02,8.526078448464587123e-02
5.886508769751620795e-02,9.963704490136696124e-02
1.890487551669125382e-02,1.003112827598325041e-01
5.952464608903952625e-02,1.117198819795401227e-01
2.504069042473729481e-02,9.611042643803593966e-02
5.162814345138742878e-02,9.128797886991824040e-02
5.222150037721257076e-02,9.426687349794778126e-02
3.806160238733974355e-02,1.320982682054365753e-01
4.964056015754931411e-02,9.748642263616395798e-02
6.512094375428818804e-02,8.475005149960745943e-02
7.821140085033707889e-02,9.398832795298830978e-02
6.418474622840235344e-02,1.212616444609171396e-01
5.880708055108793686e-02,1.131690334376917878e-01
5.490805587932307691e-02,9.140670628331541703e-02
7.933905766436263884e-02,7.460354400259615326e-02
6.696488463027083782e-02,3.094540563669281180e-02
5.961539547620016422e-02,8.354091633710479525e-02
5.852974489041458395e-02,1.003556712479559965e-01
5.117723720384334540e-02,8.525518819233822432e-02
7.163974773901519988e-02,5.341674660757678161e-02
6.423235844548712270e-02,8.605001252990940319e-02
5.631060359445143326e-02,9.838962162997118288e-02
4.881636152811389545e-02,9.737035327212438529e-02
2.428608033303338021e-02,1.187169814151157882e-01
3.149918829758333039e-02,1.219777109743725163e-01
4.539114337334353155e-02,1.531888424068786336e-01
3.637898085024694750e-02,1.285755458036938192e-01
5.382992460067674567e-03,1.380772196609297564e-01
1.953400900992055197e-02,1.709491967773174581e-01
2.395670463589350332e-02,1.450975954882267049e-01
7.120565389616860530e-02,1.177925864509509757e-01
2.801481013145241949e-02,9.455840969800244356e-02
4.330816343399183921e-02,8.760089691099948173e-02
3.914621822138913271e-02,9.771312566476794692e-02
4.152689162824103886e-02,9.941156942577895894e-02
7.346003549865751103e-02,9.485893781624374355e-02
5.172164381111973852e-02,1.487029181177854098e-01
4.356457135951327664e-04,1.359179802988927377e-01
4.592041354315271051e-02,1.029102311253722174e-01
2.770601449475573741e-02,6.028839135011905548e-02
3.862802410109799495e-02,1.238098143400648554e-01
4.708500078643500925e-02,7.641502353030552031e-02
4.398441765146374888e-02,8.587209363987968747e-02
5.285395771629912420e-02,8.320320129569037937e-02
7.899688576084740177e-02,1.117868024981397285e-01
3.456774919605294649e-02,1.067745451741742846e-01
4.731843431609222828e-02,1.373524995749714761e-01
5.603107517519528846e-02,1.383090897880079884e-01
3.305435655015472735e-02,7.260217307381260088e-02
6.366249238092341889e-02,7.656765908348597827e-02
1.009754658030944871e-02,1.182058612717172275e-01
4.390658202089150336e-02,8.055323997015745308e-02
8.215846257251652185e-02,8.068898265562240990e-02
7.911670041219708016e-02,1.265542477634010732e-01
5.668697416396163008e-02,1.003515403286345947e-01
5.141096599679503137e-02,1.027186257735300950e-01
4.860402792177016124e-02,1.087087369492664435e-01
5.799364544534957311e-02,8.557214591745122834e-02
6.939158185649231536e-02,8.748618540940195087e-02
7.823305355556511853e-02,9.102580968105655757e-02
6.159350566406988914e-02,6.319467123299869760e-02
1.055164810672993420e-01,7.475385093492564748e-02
5.307107028322598230e-02,9.399866809137746859e-02
1.594348788705107073e-02,1.158489371841898569e-01
3.587224940614115731e-02,8.780653965581115827e-02
4.610661890224667520e-02,8.032728979489510424e-02
5.648359788736208309e-02,1.077417602884269410e-01
4.713670509178893159e-02,9.740540181049354984e-02
5.393106301944104730e-02,7.863460943626388033e-02
5.940210213257873795e-02,7.818964997914204518e-02
7.731710996875178210e-02,6.659813139121227576e-02
7.442091721272882376e-02,3.914437905086697034e-02
5.695080290683647573e-02,5.827648975846140555e-02
1.070203892851613464e-01,7.974945693771690047e-02
4.776237365898365617e-02,1.042939715351927643e-01
2.734512322742801288e-02,1.114618407255268812e-01
5.508536088140975062e-02,1.014512803451031037e-01
2.159818984470641620e-02,1.188568692743883631e-01
5.817193245078049191e-02,1.120970132780258199e-01
7.792299718439864298e-02,1.175015630555596852e-01
3.879911624690650374e-02,1.184067150954300762e-01
7.927336067459704594e-02,9.449080320626959684e-02
4.485465803471797019e-02,6.224781663881652494e-02
5.187511521175542512e-02,1.141896519426953138e-01
5.676131491355167202e-02,8.020131490437644450e-02
5.615476260693055832e-02,7.669790486454941547e-02
4.842085969347558611e-02,7.914922701198685850e-02
4.218573470838575534e-02,7.252396967583440990e-02
8.418791001526804152e-02,1.117184792733806886e-01
5.205922500659249108e-02,9.304439140898701499e-02
3.850655257587250885e-02,1.081715270531877215e-01
4.914764540017187849e-02,1.126870443153559498e-01
5.271974379345516215e-02,1.201835714980352826e-01
-2.772449963384882032e-03,8.479445444240028829e-02
1.482984552886114013e-02,1.111166542552096542e-01
4.080551160801434291e-02,1.145329142404763051e-01
4.652588337217465619e-02,1.162621140593928376e-01
3.923196268049312235e-02,1.183429960804700115e-01
2.495999053720415056e-02,1.205223282192114387e-01
4.779531793539024825e-02,8.602978927433181655e-02
3.556678563078811972e-02,8.408547864065243904e-02
3.654492402914834293e-02,1.194022844580618359e-01
4.493380449178390607e-02,7.365442067577190888e-02
2.790897889253887362e-02,1.254665438700979796e-01
4.254372030529842558e-02,1.295055266547060213e-01
6.302390876900497430e-02,1.535273121615111924e-01
2.237439252997468209e-02,1.622451251810730355e-01
-3.054562276016850250e-03,1.120984472449661762e-01
2.087292078128678841e-02,1.356774146072927401e-01
3.395034744746974753e-02,1.315971631860307356e-01
2.235561230478134639e-02,1.205408242855903894e-01
2.491071349062005946e-02,9.945833462197581354e-02
6.459287873718830286e-02,1.407661628946651478e-01
5.752632861673760700e-02,1.107539143834184170e-01
5.343933355952140696e-02,1.059031363373137830e-01
6.362719960690095544e-02,1.008092947124144823e-01
5.044481435562362531e-02,6.771466650488575101e-02
3.245722984966957492e-02,1.211395826305864815e-01
6.330313274476155605e-02,1.389614233123782072e-01
4.016501031108696274e-02,1.263047432325487829e-01
1.382391253095108588e-02,1.405026635579292027e-01
7.096212316221005290e-02,1.261288477838598543e-01
5.429671233180272116e-02,1.413651739907181848e-01
6.992498236482092011e-02,1.072684717103524754e-01
4.666751494255969718e-02,1.269622038266247088e-01
6.662608155681151723e-02,1.133659255546785732e-01
3.766383174742621992e-02,8.705938427513064404e-02
2.590743068475788100e-02,1.251531406536429969e-01
6.101063990504954071e-02,1.167068517141931910e-01
1.117700619402775541e-02,1.109433235357637770e-01
2.395536540470299264e-02,1.173324714559376702e-01
9.253338181228233650e-04,5.828790172239956685e-02
6.880096451815573277e-02,1.347827434015904657e-01
5.783570767133791590e-02,1.207423966665122222e-01
6.703670645051854060e-02,9.136565395064341621e-02
7.824824993917255112e-02,8.591011732799187783e-02
2.851261585166079554e-02,9.517404164584970794e-02
4.497911484114776315e-02,8.835331171257743144e-02
5.901736142736858232e-02,1.287720789273531230e-01
6.157553431526282400e-02,1.040426137621203867e-01
3.469285302863351489e-02,1.104943989508265778e-01
4.944440453343149772e-02,1.238899189435593295e-01
3.444048495879935973e-02,8.478704048688151529e-02
3.834596414714230156e-02,1.223937357588708447e-01
2.743758702778823985e-02,1.336993885246058056e-01
5.674001393324933779e-02,9.443552197268738346e-02
5.628085219917703524e-02,1.011879730011364942e-01
6.338681931306416883e-02,9.193752071902772105e-02
6.319989092129420227e-02,5.890943676785782845e-02
7.790578676485789000e-02,7.008282467995326226e-02
6.651347414703651095e-02,7.909761085684587079e-02
6.063238718026982971e-02,1.007255276359660112e-01
4.954223637034338434e-02,8.828814381210223217e-02
2.699481159771523892e-02,1.073776246279252999e-01
2.334725077678398084e-02,9.920775206982236638e-02
2.274329458506194751e-02,9.994447016010291063e-02
3.770870900395227598e-02,1.264150309952040419e-01
7.203943569570495781e-03,7.431022639546655539e-02
4.431701542571128694e-02,1.031478050823034509e-01
5.294481982167380252e-02,1.282729033098420623e-01
8.717805129724728874e-02,7.593997184010106705e-02
4.533000133314982194e-02,1.028620335422369692e-01
4.083680531264270025e-02,8.823263912046855340e-02
3.722623194821722548e-02,9.003850686152363447e-02
2.609958923973614009e-02,1.175079295203626251e-01
6.959325753182647734e-02,1.424193504423972578e-01
5.690299418924021913e-02,1.023860585647271976e-01
5.318569975297775254e-02,1.149914395828272734e-01
3.097844317764272479e-02,1.220733334018069827e-01
2.686972158875025260e-02,1.160977383571962229e-01
3.288285328701570642e-02,1.041381059742977622e-01
3.603623234308020451e-02,1.025700089611910615e-01
5.261090044035821728e-02,3.470415318432019947e-02
5.844899451447443939e-02,1.196721464722205475e-01
5.463030014637807602e-02,9.346388744137586191e-02
3.052624007485171820e-02,1.014141234754260268e-01
-8.979136784079870884e-03,9.927780403248560870e-02
4.037970688857321633e-02,1.268392774382501309e-01
3.334930772551789740e-02,1.027144894633882644e-01
3.442565822894743527e-03,1.016420166463632840e-01
6.963842961788803410e-02,9.334721778646228041e-02
7.019816201775978814e-02,8.799207672718296902e-02
7.538387097736250209e-02,4.785594365831635777e-02
6.960807749613383277e-02,4.790379475689935523e-02
3.831951011100717674e-02,8.827428609332692300e-02
5.489746980790964626e-02,1.103864776735158648e-01
8.618741885788397394e-02,7.722957503690634773e-02
4.954447090484143112e-02,9.506925019430033375e-02
