subj_idx,stim,response,rt,condition,MotCon,block
8,0.0,1,1.7745,-1,-1,7
8,-1.5,0,0.7527,-1,1,7
8,0.0,1,1.5666,-1,-1,7
8,0.0,1,1.2321,-1,-1,7
8,0.0,1,1.8918,-1,-1,7
8,0.0,0,2.0296,-1,1,7
8,-0.5,1,1.3007,-1,-1,7
8,0.0,1,2.0582,-1,-1,7
8,0.0,1,0.8885,-1,-1,7
8,-0.5,1,1.3523,-1,-1,7
8,-0.5,1,1.5755,-1,-1,7
8,0.5,1,1.0805,-1,-1,7
8,0.0,0,1.6672,-1,1,7
8,1.5,1,0.9150,-1,-1,7
8,0.0,1,1.8506,-1,-1,7
8,0.0,1,0.9689,-1,-1,7
8,0.0,1,1.6040,-1,-1,7
8,1.5,1,1.3256,-1,-1,7
8,0.0,0,1.4927,-1,1,7
8,0.0,1,1.0936,-1,-1,7
8,0.0,1,1.8678,-1,-1,7
8,0.5,1,0.6512,-1,-1,7
8,-1.5,0,0.9613,-1,1,7
8,0.0,1,1.1958,-1,-1,7
8,0.0,0,1.5888,1,-1,8
8,0.0,1,1.0287,1,1,8
8,0.0,0,1.7122,1,-1,8
8,0.0,0,1.1259,1,-1,8
8,0.0,0,1.2751,1,-1,8
8,1.5,1,0.8963,1,1,8
8,0.0,0,1.5252,1,-1,8
8,0.5,1,1.2810,1,1,8
8,-1.5,0,0.8559,1,-1,8
8,0.0,1,1.6282,1,1,8
8,0.0,1,1.2472,1,1,8
8,0.0,1,1.7227,1,1,8
8,0.0,1,1.5953,1,1,8
8,-0.5,0,1.4357,1,-1,8
8,-0.5,0,0.9528,1,-1,8
8,0.0,1,0.7605,1,1,8
8,1.5,1,0.9883,1,1,8
8,0.0,0,2.0990,1,-1,8
8,0.0,1,1.4579,1,1,8
8,0.0,0,0.7335,1,-1,8
8,0.0,1,1.1283,1,1,8
8,0.5,1,1.0507,1,1,8
8,-1.5,0,0.7786,1,-1,8
8,0.0,0,1.3459,1,-1,8
8,0.5,1,2.0102,1,1,8
8,0.5,1,1.4932,0,0,9
8,0.0,0,0.7797,0,0,9
8,0.0,0,1.1676,0,0,9
8,0.0,0,1.0419,0,0,9
8,-0.5,0,0.9509,0,0,9
8,-0.5,0,1.2323,0,0,9
8,0.0,0,1.7805,0,0,9
8,0.0,1,1.4022,0,0,9
8,0.5,1,1.2979,0,0,9
8,0.0,1,1.5791,0,0,9
8,0.0,0,1.0854,0,0,9
8,-1.5,0,0.7952,0,0,9
8,0.0,0,1.2070,0,0,9
8,0.0,1,1.0181,0,0,9
8,0.5,1,1.1963,0,0,9
8,-1.5,0,0.7547,0,0,9
8,0.0,0,1.1847,0,0,9
8,0.0,1,1.6101,0,0,9
8,0.0,1,1.9140,0,0,9
8,0.0,0,0.8651,0,0,9
8,0.0,0,1.0688,0,0,9
8,1.5,1,1.0438,0,0,9
8,0.0,0,0.9377,0,0,9
8,1.5,1,0.8528,0,0,9
8,0.0,1,1.8638,0,0,9
8,0.0,0,1.0605,1,-1,10
8,1.5,1,0.7431,1,1,10
8,1.5,1,0.9561,1,1,10
8,0.0,0,1.0497,1,-1,10
8,0.0,1,0.9308,1,1,10
8,-0.5,0,1.0666,1,-1,10
8,0.0,0,1.5780,1,-1,10
8,0.0,0,0.9826,1,-1,10
8,0.0,0,0.9436,1,-1,10
8,0.0,0,0.8707,1,-1,10
8,0.0,1,1.5683,1,1,10
8,0.0,1,0.9174,1,1,10
8,0.0,0,0.8778,1,-1,10
8,0.0,0,1.9303,1,-1,10
8,0.5,1,1.3348,1,1,10
8,-0.5,0,1.1016,1,-1,10
8,0.0,0,2.2121,1,-1,10
8,0.0,0,1.2451,1,-1,10
8,0.5,1,1.1469,1,1,10
8,0.0,0,0.9684,1,-1,10
8,-1.5,0,0.7683,1,-1,10
8,-1.5,0,0.7474,1,-1,10
8,-0.5,0,1.5997,1,-1,10
8,0.0,1,1.1659,1,1,10
8,0.0,1,0.9466,1,1,10
8,0.0,1,1.6551,-1,-1,11
8,1.5,1,1.3706,-1,-1,11
8,0.5,1,0.7918,-1,-1,11
8,-0.5,0,0.8445,-1,1,11
8,0.5,0,1.4363,-1,1,11
8,0.0,1,2.2816,-1,-1,11
8,-0.5,0,0.8260,-1,1,11
8,0.0,1,1.2944,-1,-1,11
8,1.5,1,0.9691,-1,-1,11
8,0.0,1,1.3893,-1,-1,11
8,0.0,1,1.7377,-1,-1,11
8,0.0,0,1.6904,-1,1,11
8,0.0,1,1.6929,-1,-1,11
8,-1.5,0,0.7741,-1,1,11
8,0.0,0,1.8704,-1,1,11
8,0.0,0,2.2700,-1,1,11
8,0.5,1,1.7005,-1,-1,11
8,-1.5,0,0.7729,-1,1,11
8,0.0,1,1.0052,-1,-1,11
8,0.0,1,1.3182,-1,-1,11
8,0.0,0,1.2033,-1,1,11
8,0.0,1,1.3156,-1,-1,11
8,0.0,0,1.2473,-1,1,11
8,0.0,1,1.9625,-1,-1,11
8,0.0,0,0.6979,-1,1,11
8,0.0,0,1.1042,0,0,12
8,1.5,1,0.7799,0,0,12
8,0.0,0,1.5055,0,0,12
8,0.0,0,0.8460,0,0,12
8,-0.5,0,0.8831,0,0,12
8,0.0,0,0.9528,0,0,12
8,0.0,0,1.0013,0,0,12
8,1.5,1,1.1248,0,0,12
8,-1.5,0,0.6974,0,0,12
8,-1.5,0,1.2531,0,0,12
8,0.0,0,1.3706,0,0,12
8,0.0,0,2.3902,0,0,12
8,0.0,0,1.0260,0,0,12
8,0.0,0,1.8404,0,0,12
8,-0.5,0,0.8482,0,0,12
8,0.0,0,1.1623,0,0,12
8,0.0,0,0.6956,0,0,12
8,0.0,0,0.8574,0,0,12
8,-0.5,0,1.2717,0,0,12
8,0.5,1,1.1494,0,0,12
8,0.0,0,2.0259,0,0,12
8,0.0,0,1.1982,0,0,12
8,0.0,0,1.3254,0,0,12
8,0.0,1,1.3496,0,0,12
8,0.5,1,0.5894,0,0,12
9,-0.5,1,2.1651,0,0,1
9,0.0,0,1.6902,0,0,1
9,0.0,0,1.8996,0,0,1
9,0.0,0,2.3742,0,0,1
9,0.5,1,1.1036,0,0,1
9,0.0,1,2.1797,0,0,1
9,-0.5,1,1.7061,0,0,1
9,0.0,1,1.3186,0,0,1
9,0.0,1,2.5962,0,0,1
9,0.0,1,1.2838,0,0,1
9,0.0,0,2.1888,0,0,1
9,0.0,0,1.3591,0,0,1
9,-1.5,0,0.6182,0,0,1
9,1.5,1,0.9279,0,0,1
9,0.0,1,1.1956,0,0,1
9,-0.5,0,1.4301,0,0,1
9,0.0,1,0.9944,0,0,1
9,1.5,1,0.7675,0,0,1
9,0.5,1,0.9719,0,0,1
9,0.0,0,1.5398,0,0,1
9,0.0,1,1.5416,0,0,1
9,0.0,1,0.7307,0,0,1
9,-1.5,0,0.9288,0,0,1
9,0.0,1,0.6693,0,0,1
9,-0.5,1,0.7339,1,1,2
9,0.0,1,0.8895,1,1,2
9,-0.5,1,2.4125,1,1,2
9,-1.5,0,0.7545,1,-1,2
9,0.0,1,0.8311,1,1,2
9,0.0,0,1.7797,1,-1,2
9,0.5,1,1.5252,1,1,2
9,1.5,1,0.7638,1,1,2
9,0.0,0,0.9060,1,-1,2
9,0.0,1,0.8388,1,1,2
9,-0.5,0,1.0435,1,-1,2
9,0.0,1,0.7690,1,1,2
9,0.0,1,1.3144,1,1,2
9,0.0,0,2.0598,1,-1,2
9,0.0,1,1.9971,1,1,2
9,1.5,1,0.8450,1,1,2
9,0.0,0,1.2531,1,-1,2
9,-1.5,0,0.7982,1,-1,2
9,0.0,1,1.3805,1,1,2
9,0.0,1,1.5504,1,1,2
9,0.0,1,0.9858,1,1,2
9,0.5,1,0.8290,1,1,2
9,0.0,1,0.8117,1,1,2
9,0.0,1,0.5817,1,1,2
9,0.0,0,1.2291,-1,1,3
9,1.5,1,0.8085,-1,-1,3
9,0.0,1,1.8257,-1,-1,3
9,-1.5,0,0.6744,-1,1,3
9,0.0,0,1.2661,-1,1,3
9,0.0,1,1.4962,-1,-1,3
9,0.0,0,0.7774,-1,1,3
9,0.0,0,1.2102,-1,1,3
9,0.5,1,1.2580,-1,-1,3
9,0.0,1,1.2696,-1,-1,3
9,0.0,1,1.1868,-1,-1,3
9,0.0,1,1.0037,-1,-1,3
9,0.0,1,0.7336,-1,-1,3
9,0.5,1,0.9012,-1,-1,3
9,-0.5,0,1.3136,-1,1,3
9,-0.5,0,1.5246,-1,1,3
9,0.5,1,1.6471,-1,-1,3
9,0.0,1,1.9241,-1,-1,3
9,1.5,1,0.9305,-1,-1,3
9,-1.5,0,0.7150,-1,1,3
9,0.0,0,1.4241,-1,1,3
9,0.0,0,0.7651,-1,1,3
9,0.0,1,1.1678,-1,-1,3
9,0.0,0,2.5785,-1,1,3
9,0.0,0,2.0074,-1,1,3
9,0.0,0,1.7676,-1,1,4
9,0.5,1,0.7279,-1,-1,4
9,0.0,0,0.7934,-1,1,4
9,0.0,1,1.8360,-1,-1,4
9,0.0,0,0.7158,-1,1,4
9,0.0,0,2.7161,-1,1,4
9,-0.5,0,0.8386,-1,1,4
9,0.0,0,0.7993,-1,1,4
9,0.0,0,0.6776,-1,1,4
9,1.5,1,0.8397,-1,-1,4
9,1.5,1,1.5137,-1,-1,4
9,0.0,1,0.8378,-1,-1,4
9,0.0,0,1.5266,-1,1,4
9,-1.5,0,1.2186,-1,1,4
9,0.0,1,1.4337,-1,-1,4
9,0.0,1,1.0230,-1,-1,4
9,-0.5,0,0.8524,-1,1,4
9,0.5,1,1.1654,-1,-1,4
9,0.0,1,1.2333,-1,-1,4
9,0.0,1,1.6489,-1,-1,4
9,0.0,1,1.3157,-1,-1,4
9,0.0,1,2.3496,-1,-1,4
9,0.0,1,1.4106,-1,-1,4
9,-1.5,0,0.6871,-1,1,4
9,-0.5,0,1.0005,-1,1,4
9,0.0,1,1.5307,0,0,5
9,-1.5,0,1.1988,0,0,5
9,0.0,1,1.9514,0,0,5
9,0.0,1,1.2236,0,0,5
9,-0.5,1,1.2699,0,0,5
9,0.5,1,1.8170,0,0,5
9,0.5,1,0.9396,0,0,5
9,0.0,1,1.7140,0,0,5
9,1.5,1,0.8491,0,0,5
9,0.5,1,1.1860,0,0,5
9,1.5,1,0.8545,0,0,5
9,0.0,1,1.9528,0,0,5
9,0.0,0,1.7967,0,0,5
9,0.0,1,1.0797,0,0,5
9,0.0,1,0.7927,0,0,5
9,0.0,1,1.0318,0,0,5
9,0.0,0,1.4898,0,0,5
9,0.0,1,1.3860,0,0,5
9,-1.5,0,0.8442,0,0,5
9,-0.5,0,1.2167,0,0,5
9,0.0,1,1.7917,0,0,5
9,0.0,1,2.3788,0,0,5
9,0.0,1,0.9705,0,0,5
9,0.0,1,0.8953,0,0,5
9,0.0,0,1.6126,0,0,5
9,0.0,1,0.7530,1,1,6
9,0.0,0,1.6492,1,-1,6
9,0.0,1,2.0244,1,1,6
9,0.0,1,2.0593,1,1,6
9,0.0,1,0.9432,1,1,6
9,0.0,0,2.0067,1,-1,6
9,0.0,1,0.7014,1,1,6
9,-1.5,0,1.0030,1,-1,6
9,-0.5,0,1.1120,1,-1,6
9,0.0,1,1.1362,1,1,6
9,0.0,1,0.8987,1,1,6
9,-0.5,1,1.0570,1,1,6
9,0.0,1,0.8282,1,1,6
9,-1.5,0,0.9517,1,-1,6
9,1.5,1,0.6047,1,1,6
9,1.5,1,1.6103,1,1,6
9,0.5,1,0.6202,1,1,6
9,0.5,1,0.5992,1,1,6
9,0.5,1,1.2862,1,1,6
9,0.0,0,1.0947,1,-1,6
9,0.0,1,0.9324,1,1,6
9,0.0,1,1.1533,1,1,6
9,0.0,1,1.3770,1,1,6
9,0.0,1,1.2215,1,1,6
9,0.0,1,2.1193,1,1,6
9,0.5,1,1.1293,-1,-1,7
9,0.0,0,2.3379,-1,1,7
9,-1.5,0,0.7259,-1,1,7
9,0.0,1,1.1994,-1,-1,7
9,0.0,1,1.3532,-1,-1,7
9,0.0,0,1.0899,-1,1,7
9,1.5,1,0.7771,-1,-1,7
9,0.0,1,0.9795,-1,-1,7
9,0.0,0,1.4043,-1,1,7
9,0.0,1,0.9445,-1,-1,7
9,0.5,1,1.3328,-1,-1,7
9,0.0,1,0.8803,-1,-1,7
9,1.5,1,0.6727,-1,-1,7
9,0.0,1,0.8364,-1,-1,7
9,0.0,0,1.7428,-1,1,7
9,-0.5,0,1.0852,-1,1,7
9,0.0,0,1.3143,-1,1,7
9,0.0,0,1.4121,-1,1,7
9,0.0,0,1.1411,-1,1,7
9,-0.5,0,0.8129,-1,1,7
9,-0.5,0,2.1750,-1,1,7
9,-1.5,0,0.7527,-1,1,7
9,0.0,0,0.7098,-1,1,7
9,0.0,0,0.8054,-1,1,7
9,0.0,0,0.8540,-1,1,7
9,-1.5,0,0.9817,1,-1,8
9,0.0,1,0.7075,1,1,8
9,0.0,1,1.1899,1,1,8
9,0.0,1,0.7853,1,1,8
9,0.0,1,2.0733,1,1,8
9,0.0,0,1.0431,1,-1,8
9,-1.5,0,0.8502,1,-1,8
9,1.5,1,0.8597,1,1,8
9,0.0,1,1.7121,1,1,8
9,0.0,1,1.4234,1,1,8
9,0.0,1,2.3826,1,1,8
9,0.0,1,1.7024,1,1,8
9,0.0,1,0.9045,1,1,8
9,1.5,1,0.7377,1,1,8
9,0.0,1,0.6993,1,1,8
9,0.0,0,2.0242,1,-1,8
9,0.0,1,1.2534,1,1,8
9,0.0,1,2.6330,1,1,8
9,-0.5,0,0.9862,1,-1,8
9,-0.5,1,1.5517,1,1,8
9,0.5,1,1.1559,1,1,8
9,0.5,1,0.6859,1,1,8
9,0.0,1,0.7989,1,1,8
9,-0.5,0,2.5787,1,-1,8
9,0.0,1,0.8189,1,1,8
9,0.0,1,0.7545,0,0,9
9,1.5,1,0.8425,0,0,9
9,0.0,1,0.7375,0,0,9
9,0.0,0,2.0068,0,0,9
9,-0.5,0,1.9378,0,0,9
9,0.0,1,1.5508,0,0,9
9,0.0,1,0.8912,0,0,9
9,-1.5,0,0.8823,0,0,9
9,-0.5,0,1.8404,0,0,9
9,0.5,1,1.3875,0,0,9
9,0.0,0,0.8876,0,0,9
9,0.0,1,1.4530,0,0,9
9,1.5,1,0.6906,0,0,9
9,0.0,1,1.5110,0,0,9
9,0.0,1,0.6699,0,0,9
9,0.0,1,0.9471,0,0,9
9,0.5,1,0.7014,0,0,9
9,-0.5,0,1.8698,0,0,9
9,0.0,1,0.9221,0,0,9
9,-1.5,0,0.8100,0,0,9
9,0.0,1,0.7764,0,0,9
9,0.0,1,1.8580,0,0,9
9,0.0,0,0.9231,0,0,9
9,0.0,1,1.0243,0,0,9
9,0.0,0,1.1330,1,-1,10
9,0.0,1,1.1513,1,1,10
9,0.0,1,0.6785,1,1,10
9,0.0,1,0.7028,1,1,10
9,0.0,0,1.1097,1,-1,10
9,0.0,1,0.7161,1,1,10
9,0.5,1,1.0730,1,1,10
9,0.0,1,1.7676,1,1,10
9,-1.5,0,0.8765,1,-1,10
9,-0.5,1,0.9983,1,1,10
9,1.5,1,0.5493,1,1,10
9,0.0,1,0.7076,1,1,10
9,0.0,1,0.6615,1,1,10
9,0.0,1,0.6717,1,1,10
9,0.0,1,1.3988,1,1,10
9,0.5,1,0.8262,1,1,10
9,0.0,1,0.6869,1,1,10
9,-1.5,0,1.0189,1,-1,10
9,0.0,1,0.8893,1,1,10
9,1.5,1,0.6000,1,1,10
9,0.5,1,0.6161,1,1,10
9,0.0,1,2.3286,1,1,10
9,-0.5,0,1.7418,1,-1,10
9,0.0,1,1.3980,1,1,10
9,0.0,1,0.8840,1,1,10
9,0.0,1,1.0485,-1,-1,11
9,0.0,0,1.5012,-1,1,11
9,0.5,1,0.9711,-1,-1,11
9,-1.5,0,1.0378,-1,1,11
9,0.5,0,1.0228,-1,1,11
9,0.0,0,1.5270,-1,1,11
9,0.0,0,0.7263,-1,1,11
9,1.5,1,0.6794,-1,-1,11
9,-1.5,0,0.6183,-1,1,11
9,-0.5,0,0.7316,-1,1,11
9,-0.5,0,0.6368,-1,1,11
9,0.0,1,1.0918,-1,-1,11
9,0.0,0,1.2407,-1,1,11
9,0.0,0,1.3009,-1,1,11
9,1.5,1,0.7989,-1,-1,11
9,0.0,0,2.0154,-1,1,11
9,0.5,1,1.1544,-1,-1,11
9,0.0,1,1.6842,-1,-1,11
9,0.0,0,1.1654,-1,1,11
9,0.0,0,0.8676,-1,1,11
9,0.0,1,1.7661,-1,-1,11
9,0.0,0,1.7561,-1,1,11
9,0.0,0,1.9179,-1,1,11
9,0.0,0,0.8856,-1,1,11
9,0.0,1,2.0274,-1,-1,11
9,1.5,1,0.7156,0,0,12
9,0.0,1,1.9692,0,0,12
9,0.0,1,1.3839,0,0,12
9,0.5,1,0.7043,0,0,12
9,0.0,1,0.7785,0,0,12
9,0.0,1,0.6387,0,0,12
9,0.0,0,0.7296,0,0,12
9,-0.5,0,1.2301,0,0,12
9,0.0,0,0.7410,0,0,12
9,0.0,0,1.5341,0,0,12
9,0.0,1,2.1498,0,0,12
9,0.0,1,1.2198,0,0,12
9,0.0,1,0.7267,0,0,12
9,0.0,0,2.3657,0,0,12
9,0.5,1,0.8830,0,0,12
9,0.5,1,1.5605,0,0,12
9,0.0,0,1.2132,0,0,12
9,0.0,1,2.1946,0,0,12
9,1.5,1,0.6274,0,0,12
9,-1.5,0,0.6587,0,0,12
9,0.0,1,1.6034,0,0,12
9,-1.5,0,0.7010,0,0,12
9,-0.5,0,0.6839,0,0,12
9,0.0,1,1.5170,0,0,12
9,0.0,1,1.1541,0,0,12
10,0.0,1,1.0923,-1,-1,1
10,0.0,1,1.2349,-1,-1,1
10,0.0,1,0.8487,-1,-1,1
10,0.0,1,1.4677,-1,-1,1
10,0.5,1,1.2474,-1,-1,1
10,0.0,0,1.8460,-1,1,1
10,0.5,1,1.3027,-1,-1,1
10,-0.5,0,1.0960,-1,1,1
10,-0.5,0,1.5538,-1,1,1
10,0.0,1,0.9720,-1,-1,1
10,0.0,0,1.5464,-1,1,1
10,0.5,1,1.3383,-1,-1,1
10,0.0,0,2.0027,-1,1,1
10,-1.5,0,1.0131,-1,1,1
10,0.0,0,1.1788,-1,1,1
10,1.5,1,0.9400,-1,-1,1
10,0.0,1,2.4017,-1,-1,1
10,-1.5,0,0.9810,-1,1,1
10,0.0,0,0.9974,-1,1,1
10,0.0,1,1.5260,-1,-1,1
10,0.0,0,1.6136,-1,1,1
10,1.5,1,0.7372,-1,-1,1
10,0.0,1,1.2217,-1,-1,1
10,0.0,1,2.2400,-1,-1,1
10,1.5,1,1.2820,1,1,2
10,0.0,0,1.9833,1,-1,2
10,0.0,0,1.9086,1,-1,2
10,0.0,1,2.5866,1,1,2
10,0.0,1,0.9292,1,1,2
10,-1.5,0,0.7141,1,-1,2
10,-0.5,0,1.7399,1,-1,2
10,0.0,1,1.7163,1,1,2
10,0.0,1,1.8926,1,1,2
10,0.5,0,1.2276,1,-1,2
10,-1.5,0,0.6428,1,-1,2
10,0.0,1,0.7871,1,1,2
10,0.0,0,0.8676,1,-1,2
10,0.0,1,1.7351,1,1,2
10,1.5,1,0.8383,1,1,2
10,0.0,1,0.7806,1,1,2
10,0.0,1,2.3804,1,1,2
10,0.0,0,1.9264,1,-1,2
10,0.0,1,2.3521,1,1,2
10,0.0,1,1.7178,1,1,2
10,0.0,0,0.9362,1,-1,2
10,-0.5,1,1.5065,1,1,2
10,0.5,1,2.0197,1,1,2
10,-0.5,1,2.3921,1,1,2
10,0.0,0,2.8471,1,-1,2
10,0.0,0,0.8381,0,0,3
10,0.0,1,1.3078,0,0,3
10,0.0,1,2.2581,0,0,3
10,-0.5,0,1.4297,0,0,3
10,0.0,1,1.5261,0,0,3
10,0.5,1,1.6800,0,0,3
10,0.0,0,0.8169,0,0,3
10,0.0,1,1.9807,0,0,3
10,-0.5,0,1.4642,0,0,3
10,0.0,1,2.1587,0,0,3
10,0.0,1,2.2578,0,0,3
10,0.5,1,0.7544,0,0,3
10,0.0,1,1.1265,0,0,3
10,1.5,1,1.9058,0,0,3
10,0.0,1,2.2389,0,0,3
10,1.5,1,0.8771,0,0,3
10,-1.5,0,0.9074,0,0,3
10,0.0,0,2.4944,0,0,3
10,0.0,1,2.1516,0,0,3
10,-1.5,0,1.0146,0,0,3
10,-0.5,0,2.4383,0,0,3
10,0.0,0,2.5372,0,0,3
10,0.0,1,2.2499,0,0,3
10,0.0,1,1.8108,0,0,3
10,0.0,0,2.0759,-1,1,4
10,-0.5,0,1.9172,-1,1,4
10,0.5,1,1.2595,-1,-1,4
10,0.0,1,1.8738,-1,-1,4
10,0.0,0,1.8683,-1,1,4
10,0.0,1,2.1971,-1,-1,4
10,0.0,1,2.0497,-1,-1,4
10,0.0,0,2.6161,-1,1,4
10,0.5,1,1.9596,-1,-1,4
10,0.0,0,2.3963,-1,1,4
10,-1.5,0,0.7954,-1,1,4
10,1.5,1,1.7291,-1,-1,4
10,0.0,1,2.6028,-1,-1,4
10,-1.5,0,0.8179,-1,1,4
10,0.0,1,2.6303,-1,-1,4
10,1.5,1,0.9355,-1,-1,4
10,-0.5,1,1.6717,-1,-1,4
10,0.0,1,1.3494,-1,-1,4
10,0.0,1,2.8650,-1,-1,4
10,0.0,0,2.6056,-1,1,4
10,0.0,0,2.6947,-1,1,4
10,0.0,1,2.1971,-1,-1,4
10,0.0,0,1.7955,-1,1,4
10,-0.5,1,1.9726,-1,-1,4
10,0.0,1,1.4517,-1,-1,4
10,-1.5,0,1.7571,0,0,5
10,0.0,1,2.2207,0,0,5
10,0.0,0,0.8858,0,0,5
10,0.0,0,2.4408,0,0,5
10,0.0,1,2.0221,0,0,5
10,0.0,1,1.8952,0,0,5
10,0.5,1,1.8344,0,0,5
10,0.0,0,2.4740,0,0,5
10,0.0,1,1.3144,0,0,5
10,1.5,1,0.8447,0,0,5
10,0.0,0,1.7451,0,0,5
10,0.0,1,1.5349,0,0,5
10,-1.5,0,0.7867,0,0,5
10,0.0,1,1.9171,0,0,5
10,0.0,1,1.6626,0,0,5
10,-0.5,0,0.7457,0,0,5
10,0.0,1,1.6411,0,0,5
10,0.0,1,1.8344,0,0,5
10,0.0,1,2.4287,0,0,5
10,0.0,0,1.8992,0,0,5
10,-0.5,0,2.0228,0,0,5
10,0.5,1,2.0258,0,0,5
10,1.5,1,0.7915,0,0,5
10,0.5,0,1.8299,0,0,5
10,0.0,1,1.9515,1,1,6
10,0.0,1,2.1618,1,1,6
10,0.5,1,1.8604,1,1,6
10,0.0,1,2.5707,1,1,6
10,1.5,1,2.1284,1,1,6
10,0.5,1,1.9260,1,1,6
10,0.0,0,1.9632,1,-1,6
10,0.0,1,1.7396,1,1,6
10,0.0,1,2.4381,1,1,6
10,0.0,0,2.5511,1,-1,6
10,0.0,1,2.4567,1,1,6
10,0.0,0,2.4135,1,-1,6
10,0.0,1,2.5272,1,1,6
10,0.0,0,2.1775,1,-1,6
10,-0.5,0,1.9534,1,-1,6
10,0.0,0,2.5369,1,-1,6
10,0.5,1,2.3921,1,1,6
10,0.0,1,2.8947,1,1,6
10,-1.5,0,0.8481,1,-1,6
10,0.0,0,2.7153,1,-1,6
10,0.0,1,2.1949,1,1,6
10,1.5,1,0.9467,1,1,6
10,-1.5,0,1.0360,1,-1,6
10,-0.5,0,2.0816,1,-1,6
10,0.0,0,2.0388,1,-1,7
10,-0.5,1,2.5046,1,1,7
10,-0.5,0,2.1548,1,-1,7
10,0.0,0,2.0905,1,-1,7
10,0.0,0,2.2710,1,-1,7
10,0.0,0,2.3860,1,-1,7
10,-1.5,0,1.9786,1,-1,7
10,0.0,1,1.6310,1,1,7
10,0.0,0,2.2166,1,-1,7
10,0.0,1,2.3429,1,1,7
10,0.0,1,1.7487,1,1,7
10,0.0,0,1.8672,1,-1,7
10,1.5,1,0.8977,1,1,7
10,0.0,1,2.0485,1,1,7
10,0.0,1,2.1619,1,1,7
10,0.0,1,1.8754,1,1,7
10,0.5,1,2.3072,1,1,7
10,-1.5,0,0.9887,1,-1,7
10,1.5,1,0.6690,1,1,7
10,0.0,1,2.0933,1,1,7
10,0.0,1,1.9689,1,1,7
10,0.0,0,1.0728,1,-1,7
10,0.5,1,2.1307,1,1,7
10,0.0,1,2.3636,1,1,7
10,0.5,1,2.2994,1,1,7
10,0.0,0,2.6107,-1,1,8
10,0.0,1,1.1723,-1,-1,8
10,0.0,0,1.5822,-1,1,8
10,1.5,1,1.1671,-1,-1,8
10,-1.5,0,2.2675,-1,1,8
10,0.0,1,2.5137,-1,-1,8
10,0.0,1,2.7562,-1,-1,8
10,0.0,1,2.4814,-1,-1,8
10,0.0,0,2.6983,-1,1,8
10,1.5,1,0.7593,-1,-1,8
10,0.0,1,2.4323,-1,-1,8
10,-1.5,0,0.8323,-1,1,8
10,0.0,1,1.9011,-1,-1,8
10,0.0,1,2.1942,-1,-1,8
10,-0.5,0,1.9072,-1,1,8
10,0.5,1,2.3761,-1,-1,8
10,0.5,1,1.6480,-1,-1,8
10,0.0,0,0.7790,-1,1,8
10,0.0,0,2.3666,-1,1,8
10,0.0,1,2.1666,-1,-1,8
10,-0.5,0,2.3123,-1,1,8
10,0.0,1,2.7212,-1,-1,8
10,-0.5,0,1.7757,-1,1,8
10,0.0,0,2.3387,-1,1,8
10,0.0,1,2.8116,-1,-1,8
10,1.5,1,0.9898,0,0,9
10,0.0,0,0.9578,0,0,9
10,0.0,1,2.2566,0,0,9
10,0.0,0,2.2563,0,0,9
10,0.0,0,2.4040,0,0,9
10,-0.5,0,2.3366,0,0,9
10,-1.5,0,1.5275,0,0,9
10,0.0,0,2.4866,0,0,9
10,-0.5,0,2.7076,0,0,9
10,1.5,1,1.0389,0,0,9
10,0.0,1,2.7001,0,0,9
10,0.0,0,2.3083,0,0,9
10,0.0,1,2.9671,0,0,9
10,-1.5,0,0.7613,0,0,9
10,0.0,0,2.7625,0,0,9
10,0.0,1,0.8035,0,0,9
10,0.0,0,2.5193,0,0,9
10,0.0,1,2.0918,0,0,9
10,0.5,1,1.9724,0,0,9
10,0.0,1,2.7045,0,0,9
10,-0.5,0,2.4023,0,0,9
10,0.0,0,2.2466,0,0,9
10,0.5,1,2.4676,0,0,9
10,0.0,0,2.3528,0,0,9
10,0.0,1,1.3881,0,0,9
10,0.0,1,1.9377,-1,-1,10
10,0.0,0,1.6086,-1,1,10
10,0.5,1,1.8215,-1,-1,10
10,0.0,0,1.6166,-1,1,10
10,0.0,0,2.0487,-1,1,10
10,0.0,1,1.7364,-1,-1,10
10,0.0,0,1.8869,-1,1,10
10,0.0,1,2.1113,-1,-1,10
10,0.0,0,2.1797,-1,1,10
10,-0.5,0,2.5472,-1,1,10
10,1.5,1,0.9044,-1,-1,10
10,0.5,0,2.5348,-1,1,10
10,0.0,0,2.3477,-1,1,10
10,-1.5,0,2.3000,-1,1,10
10,0.0,1,1.7930,-1,-1,10
10,0.0,0,2.0043,-1,1,10
10,0.0,1,2.0112,-1,-1,10
10,0.5,0,2.5457,-1,1,10
10,-0.5,0,2.8452,-1,1,10
10,0.0,1,2.3538,-1,-1,10
10,0.0,0,2.2876,-1,1,10
10,1.5,1,1.7336,-1,-1,10
10,-1.5,0,2.6202,-1,1,10
10,0.0,0,2.3534,-1,1,10
10,1.5,1,1.8238,0,0,11
10,0.0,1,1.6495,0,0,11
10,0.0,0,2.3271,0,0,11
10,-0.5,0,1.5869,0,0,11
10,0.5,1,1.3870,0,0,11
10,0.0,1,2.4610,0,0,11
10,0.0,0,2.4037,0,0,11
10,0.0,1,1.6805,0,0,11
10,1.5,1,0.7339,0,0,11
10,0.0,0,0.8932,0,0,11
10,0.0,0,2.2711,0,0,11
10,0.0,0,2.1808,0,0,11
10,0.5,1,0.8591,0,0,11
